,token,name,symbol
19859,977568,695RECL28,695RECL28
19860,977570,1035MFSP28,1035MFSP28
19861,975030,764REC26,764REC26
19862,975032,1075OPGP26,1075OPGP26
19863,975054,88CBI33,88CBI33
19864,975057,1125ESFB29,1125ESFB29
19865,977576,13UCIL27,13UCIL27
19866,977579,GHFL240226,GHFL240226
19867,977585,925MML28A,925MML28A
19868,977602,782KKRL29,782KKRL29
19869,973764,785PSEPL34,785PSEPL34
19870,973844,717IIFCL32,717IIFCL32
19871,973868,715VMC27,715VMC27
19872,973870,875BOMPERP,875BOMPERP
19873,975074,8AFL26,8AFL26
19874,975078,798BOM33,798BOM33
19875,975083,DLF20923,DLF20923
19876,975088,105HFL27,105HFL27
19877,977609,710BOB33,710BOB33
19878,977617,1050BFCL27,1050BFCL27
19879,977619,RCPL060326,RCPL060326
19880,977623,85IFL28,85IFL28
19881,973876,97UPPCL29,97UPPCL29
19882,973907,7RMIL26,7RMIL26
19883,973986,962APSB26,962APSB26
19884,974008,850VFL28,850VFL28
19885,975102,749SBI38,749SBI38
19886,975130,810SMIL28,810SMIL28
19887,975180,781SBI38,781SBI38
19888,975189,925SKFL26,925SKFL26
19889,977644,756IIL31,756IIL31
19890,977645,95UCL27,95UCL27
19891,977650,722ABLBL29,722ABLBL29
19892,977667,720BIL29,720BIL29
19893,974089,11HFL27,11HFL27
19894,974111,872SFL32,872SFL32
19895,974124,1025ARKA28,1025ARKA28
19896,974136,8GRIL29,8GRIL29
19897,975203,81293HDB28,81293HDB28
19898,975213,890SFL28,890SFL28
19899,975229,1420SML29,1420SML29
19900,975248,767IRFC33,767IRFC33
19901,977689,905AKCFL29,905AKCFL29
19902,977690,925CGCL36,925CGCL36
19903,977691,890CGCL29,890CGCL29
19904,977700,1250BCSL29,1250BCSL29
19905,974217,1PRPL30,1PRPL30
19906,974265,86THFL37,86THFL37
19907,974283,995UPPCL27,995UPPCL27
19908,974287,995UPPCL31,995UPPCL31
19909,975249,820KMPL28,820KMPL28
19910,975265,768IREDA33,768IREDA33
19911,975269,895KIIFB29,895KIIFB29
19912,975297,995VT29,995VT29
19913,977701,94OFSL29,94OFSL29
19914,977713,1450KFL31,1450KFL31
19915,977722,1071RST27,1071RST27
19916,977734,774KMPL29,774KMPL29
19917,974319,11HFL28,11HFL28
19918,974341,764HPCL27,764HPCL27
19919,974385,765REC37,765REC37
19920,974424,758PFCL33,758PFCL33
19921,975323,793THDC34,793THDC34
19922,975332,15SIPPL27,15SIPPL27
19923,975335,1275SCNL29,1275SCNL29
19924,975368,835GRIL29,835GRIL29
19925,977737,84308PFL36,84308PFL36
19926,977759,807ABCL36,807ABCL36
19927,974483,775TPCL32,775TPCL32
19928,974543,827ATL40,827ATL40
19929,974548,NWFNIFT26A,NWFNIFT26A
19930,974562,KMILZC26A,KMILZC26A
19931,975410,814AFL29,814AFL29
19932,975426,960CFSL34,960CFSL34
19933,975432,841MRHFL29,841MRHFL29
19934,975433,744IRFC34,744IRFC34
19935,974607,759NHPCL27,759NHPCL27
19936,974609,815HEGI33A,815HEGI33A
19937,974617,78MTNL33,78MTNL33
19938,974620,81379KMI26,81379KMI26
19939,975496,780TRC28,780TRC28
19940,975502,10AAHL29,10AAHL29
19941,975506,1250UCL29,1250UCL29
19942,975509,746IRFC29,746IRFC29
19943,975518,765HDFC34,765HDFC34
19944,975523,751BSNL34,751BSNL34
19945,975527,970MGICL34,970MGICL34
19946,975548,779TSL27,779TSL27
19947,974633,805KMPL28,805KMPL28
19948,974712,890KFC32,890KFC32
19949,974721,875JFHLL26,875JFHLL26
19950,974731,930ARKA26A,930ARKA26A
19951,975550,910KIIFB29,910KIIFB29
19952,975553,910KIIFB32,910KIIFB32
19953,975556,910KIIFB34,910KIIFB34
19954,975558,9TCPL30,9TCPL30
19955,974735,790TRCL27,790TRCL27
19956,974835,IHFC120523,IHFC120523
19957,974869,881JMFSL26,881JMFSL26
19958,974882,775MBPR26,775MBPR26
19959,974891,773BFL28,773BFL28
19960,974900,775HDFCB33,775HDFCB33
19961,974909,8NST28,8NST28
19962,974965,89THFL33,89THFL33
19963,975573,86MFL34,86MFL34
19964,975575,858GMRHI34,858GMRHI34
19965,975576,825AHFL29,825AHFL29
19966,975577,975V07T30,975V07T30
19967,975019,82HEPL39,82HEPL39
19968,975021,790JUPPL28,790JUPPL28
19969,975024,763IREDA33,763IREDA33
19970,975038,1070AUSF29,1070AUSF29
19971,975586,925THFL27,925THFL27
19972,975594,NWFL12424,NWFL12424
19973,975599,829AXFL27,829AXFL27
19974,975603,755PGCI34,755PGCI34
19975,975608,805KMPL29A,805KMPL29A
19976,975628,1450DKGF27,1450DKGF27
19977,975630,1050AFL27,1050AFL27
19978,975631,1225KDM33,1225KDM33
19979,975040,761MTNL33,761MTNL33
19980,975041,945HLFL33,945HLFL33
19981,975065,785BFL28,785BFL28
19982,975106,859PNBPERP,859PNBPERP
19983,975643,NWFL3524,NWFL3524
19984,975650,834HDB27,834HDB27
19985,975662,10MCSL27A,10MCSL27A
19986,975686,12NCPL26,12NCPL26
19987,975108,803RECPER,803RECPER
19988,975128,875SHFL26,875SHFL26
19989,975145,845SFL26,845SFL26
19990,975129,875SFLTD26,875SFLTD26
19991,975696,1306LMP27,1306LMP27
19992,975699,945STM28,945STM28
19993,975714,12ACAP29,12ACAP29
19994,975740,735RECL34,735RECL34
19995,975149,PSLPLZC29,PSLPLZC29
19996,975164,769IIFC38,769IIFC38
19997,975168,82185KMI26,82185KMI26
19998,975186,965TCPL26,965TCPL26
19999,975779,980VFL28,980VFL28
20000,975793,807IHFCL27,807IHFCL27
20001,975800,743NBFID34,743NBFID34
20002,975802,1050SCNL27,1050SCNL27
20003,975206,1075ARKA29,1075ARKA29
20004,975225,1250AYO27,1250AYO27
20005,975226,77PFCL33,77PFCL33
20006,975242,767REC38,767REC38
20007,975836,745RECL35,745RECL35
20008,975848,975SCL29,975SCL29
20009,975851,ICL230724,ICL230724
20010,975854,950DIA34RR,950DIA34RR
20011,975866,798BFL29,798BFL29
20012,975871,870SFL34,870SFL34
20013,975874,1175MFL26A,1175MFL26A
20014,975876,985STEL26,985STEL26
20015,975253,880HLFL26,880HLFL26
20016,975254,DSRPLZC26,DSRPLZC26
20017,975259,923SFL27,923SFL27
20018,975261,775BOB33,775BOB33
20019,975882,78BOM34,78BOM34
20020,975891,80956ABH26,80956ABH26
20021,975920,795IHFCL27,795IHFCL27
20022,975930,12IFL27B,12IFL27B
20023,975264,975MFL28,975MFL28
20024,975271,895KIIFB32,895KIIFB32
20025,975292,960CFSL29,960CFSL29
20026,975318,1085SCNL26,1085SCNL26
20027,975964,NWF290824,NWF290824
20028,975965,1048EFL31,1048EFL31
20029,975981,772TIL34,772TIL34
20030,975994,726BOB34,726BOB34
20031,975328,835MMFSL34,835MMFSL34
20032,975336,NWILZC27,NWILZC27
20033,975346,1340TCFL27,1340TCFL27
20034,975351,819AFL29,819AFL29
20035,975999,736IRED39,736IRED39
20036,976007,786ABFRL26,786ABFRL26
20037,976009,0APL26,0APL26
20038,976011,925DHRU30,925DHRU30
20039,975361,1175AIHF27,1175AIHF27
20040,975378,806IIL29,806IIL29
20041,975389,809IHFCL26,809IHFCL26
20042,975390,961360OPL27,961360OPL27
20043,976030,0KPDL34,0KPDL34
20044,976034,722PFCL31,722PFCL31
20045,976035,1080SFL26,1080SFL26
20046,976037,NWFL23924,NWFL23924
20047,975402,11034BB26,11034BB26
20048,975412,1325AFIP27,1325AFIP27
20049,975452,993V6T29,993V6T29
20050,975453,1005MFL29B,1005MFL29B
20051,976046,801MMFSL27,801MMFSL27
20052,976047,0ECAPEL28,0ECAPEL28
20053,976069,940AKCFL27,940AKCFL27
20054,976083,824MMFSL34,824MMFSL34
20055,975474,975VFSPL27,975VFSPL27
20056,975479,825SCCL29,825SCCL29
20057,975482,796PIL27,796PIL27
20058,975490,889KFC33,889KFC33
20059,976106,94AFSL27,94AFSL27
20060,976122,1140KFL27,1140KFL27
20061,976142,827HFSL34,827HFSL34
20062,976163,88ISIPL29,88ISIPL29
20063,976205,AXFL291124,AXFL291124
20064,975491,889KFC34,889KFC34
20065,975493,18MVL27,18MVL27
20066,975510,975TCPL27,975TCPL27
20067,975516,825NHL29,825NHL29
20068,976170,975VFL28A,975VFL28A
20069,976172,865AESL34,865AESL34
20070,976180,942360OP27,942360OP27
20071,975519,11ESFB30,11ESFB30
20072,975520,1110ESFB31,1110ESFB31
20073,975533,DIALRESE34,DIALRESE34
20074,975541,873AFLPERP,873AFLPERP
20075,976210,845MFSL26,845MFSL26
20076,976211,117NCPL26,117NCPL26
20077,976212,125NFPL31,125NFPL31
20078,976213,1040MCSL26,1040MCSL26
20079,975555,910KIIFB33,910KIIFB33
20080,975568,975VFL26,975VFL26
20081,975598,940FSBFL28,940FSBFL28
20082,975605,12AFPL30,12AFPL30
20083,976229,785ABHFL28,785ABHFL28
20084,976234,91CFSL29,91CFSL29
20085,976248,0MSFL026,0MSFL026
20086,976250,95SFL027,95SFL027
20087,976265,712PGCIL34,712PGCIL34
20088,976267,835MCFPL29,835MCFPL29
20089,976277,925VT28,925VT28
20090,976283,94AKCFL27,94AKCFL27
20091,975610,1175AFI27,1175AFI27
20092,975614,AFI260324A,AFI260324A
20093,975617,1225AFI27,1225AFI27
20094,975633,807IHFC27,807IHFC27
20095,975659,995AHL29,995AHL29
20096,975675,920SFL26A,920SFL26A
20097,975691,770RECL26,770RECL26
20098,975697,744PFCL34,744PFCL34
20099,976284,10ICFL26,10ICFL26
20100,976298,84HHFL28,84HHFL28
20101,976307,108EAAAL27,108EAAAL27
20102,976317,938ARFL29,938ARFL29
20103,975701,818MMFSL29,818MMFSL29
20104,975703,EEL310524,EEL310524
20105,975712,1150CTM26,1150CTM26
20106,975715,75IREDA34,75IREDA34
20107,976322,13IML27,13IML27
20108,976327,777KMPL30,777KMPL30
20109,976337,950OPL35,950OPL35
20110,976345,1095KSL26,1095KSL26
20111,975734,TRILRE27,TRILRE27
20112,975746,1050NFL27,1050NFL27
20113,975748,86IPL39,86IPL39
20114,975751,950OPL26,950OPL26
20115,976355,12AFIL30,12AFIL30
20116,976356,12AFIL27,12AFIL27
20117,976372,1350LLDL29,1350LLDL29
20118,976376,1115MHFC30,1115MHFC30
20119,976379,7886MMFS28,7886MMFS28
20120,976387,724PFCL35,724PFCL35
20121,976393,786ABHFL28,786ABHFL28
20122,976395,9CFSL35,9CFSL35
20123,975754,957MASFL27,957MASFL27
20124,975757,942PLM2527,942PLM2527
20125,975777,839OPAL27,839OPAL27
20126,975781,1215NGPL29,1215NGPL29
20127,976401,960MFSL27,960MFSL27
20128,976402,13KDFL27,13KDFL27
20129,976462,744PFCL30,744PFCL30
20130,976463,74PFCL35,74PFCL35
20131,975801,789BOM34,789BOM34
20132,975826,739IRFC34,739IRFC34
20133,975841,965AXFPL27,965AXFPL27
20134,975847,739IREDA39,739IREDA39
20135,976465,12MFL27,12MFL27
20136,976467,115AFL27,115AFL27
20137,976473,990IN04128,990IN04128
20138,976515,775HZL27,775HZL27
20139,975888,788UML27,788UML27
20140,975889,785UML27A,785UML27A
20141,975938,95IFSL26,95IFSL26
20142,975945,99IFSL26,99IFSL26
20143,976519,1035AFL27,1035AFL27
20144,976526,10MMLD28,10MMLD28
20145,976543,1225AFI28,1225AFI28
20146,976552,949KIIF32,949KIIF32
20147,976553,949KIIF33,949KIIF33
20148,976556,749IIT28,749IIT28
20149,976574,960MFSL27A,960MFSL27A
20150,976575,975OFSL28,975OFSL28
20151,975955,1050NFL27A,1050NFL27A
20152,975961,105AFL26,105AFL26
20153,975976,843JSL31,843JSL31
20154,975978,737IIFCL34,737IIFCL34
20155,976582,1225ICL29,1225ICL29
20156,976584,1116NFL27,1116NFL27
20157,976596,1185LOSI26,1185LOSI26
20158,976603,10PLRPL35A,10PLRPL35A
20159,975992,980SFIL29,980SFIL29
20160,976010,975MM26,975MM26
20161,976027,733SBI39,733SBI39
20162,976033,727PFCL31,727PFCL31
20163,976614,694PGCIL35,694PGCIL35
20164,976618,11IML26B,11IML26B
20165,976623,1048NFL26,1048NFL26
20166,976629,690HUDCO32,690HUDCO32
20167,976634,755HFSL29,755HFSL29
20168,976647,640IIT34,640IIT34
20169,976660,985ACAP26,985ACAP26
20170,976689,704IIT28,704IIT28
20171,976048,11DKGF26,11DKGF26
20172,976053,106632HC26,106632HC26
20173,976066,0RL34,0RL34
20174,976085,949KIIFB29,949KIIFB29
20175,976086,949KIIFB30,949KIIFB30
20176,976090,949KIIFB34,949KIIFB34
20177,976094,925SFL027,925SFL027
20178,976104,797MPL27,797MPL27
20179,976701,12MFILD26,12MFILD26
20180,976714,681RL36,681RL36
20181,976715,737AFL28,737AFL28
20182,976720,747ABCL29,747ABCL29
20183,976109,1045EFL30,1045EFL30
20184,976115,975DMIFP27,975DMIFP27
20185,976124,808MRRPL35,808MRRPL35
20186,976131,808SKRPL35,808SKRPL35
20187,976727,1075MML027,1075MML027
20188,976738,647IRFC28,647IRFC28
20189,976746,925VT31,925VT31
20190,976765,656GIL30,656GIL30
20191,976132,828SKRPL31,828SKRPL31
20192,976133,13PFSP31,13PFSP31
20193,976145,950IFSLD26,950IFSLD26
20194,976165,803PFL29,803PFL29
20195,976781,690BHFL27,690BHFL27
20196,976785,749DCBL35,749DCBL35
20197,976795,915BML27,915BML27
20198,976815,820HLFL28,820HLFL28
20199,976824,1070SISL27,1070SISL27
20200,976861,680SMIL30,680SMIL30
20201,976883,784LBTL44,784LBTL44
20202,976885,LGS300625,LGS300625
20203,976166,89267SFL27,89267SFL27
20204,976175,RRIHFCL27,RRIHFCL27
20205,976201,97THFPL27,97THFPL27
20206,976214,950HLFLPERA,950HLFLPERA
20207,976219,117VFPL27,117VFPL27
20208,976223,711PFCL40,711PFCL40
20209,976230,950IFSL26B,950IFSL26B
20210,976235,962NWFL27,962NWFL27
20211,976895,796LDL28,796LDL28
20212,976923,LDL210725,LDL210725
20213,976928,1125IMLD27,1125IMLD27
20214,976937,858KFC33,858KFC33
20215,976939,858KFC35,858KFC35
20216,976942,715MRHFL28,715MRHFL28
20217,976947,825AFPL28,825AFPL28
20218,976960,925VFIP27,925VFIP27
20219,976249,1025SFL029,1025SFL029
20220,976262,860LDL27,860LDL27
20221,976294,942KIIFB32,942KIIFB32
20222,976299,NWFL311224,NWFL311224
20223,976963,955CIFL28,955CIFL28
20224,976983,920SCL28,920SCL28
20225,976998,741JDFIP29,741JDFIP29
20226,977023,11CFPL27,11CFPL27
20227,976319,1125IML26A,1125IML26A
20228,976330,842AFL30,842AFL30
20229,976344,95IFSL27,95IFSL27
20230,976347,PFL230125A,PFL230125A
20231,977028,1050NCL28,1050NCL28
20232,977034,842ABCLPER,842ABCLPER
20233,977040,1095MBFL27,1095MBFL27
20234,977041,725KMPL30,725KMPL30
20235,977048,115SCNL32,115SCNL32
20236,977055,9NWFL027,9NWFL027
20237,977056,8HLFL28,8HLFL28
20238,977072,1353TERP28,1353TERP28
20239,976390,93HLFL35,93HLFL35
20240,976413,734PNB35,734PNB35
20241,976417,19KTPL28,19KTPL28
20242,976422,77BOM35,77BOM35
20243,977077,1290AFPL27,1290AFPL27
20244,977083,990SPHIR28,990SPHIR28
20245,977105,73274HDB28,73274HDB28
20246,977123,1045KSL27,1045KSL27
20247,976443,986HCI27,986HCI27
20248,976445,EFCL250225,EFCL250225
20249,976449,5GMRAL28,5GMRAL28
20250,976454,830MMFSL35,830MMFSL35
20251,977131,9087NWIL27,9087NWIL27
20252,977132,925MMLD27,925MMLD27
20253,977134,885VFL29A,885VFL29A
20254,977136,87AML028,87AML028
20255,976456,86TFL27,86TFL27
20256,976464,895AFIPL29,895AFIPL29
20257,976470,95MFIC26,95MFIC26
20258,976475,777AIEY28,777AIEY28
20259,977150,76RCFL29,76RCFL29
20260,977155,1275FCPL27,1275FCPL27
20261,977158,72KRT28,72KRT28
20262,977160,11PPL27,11PPL27
20263,977171,0JMTL30,0JMTL30
20264,977175,691DLFCC28,691DLFCC28
20265,977183,1175NCPL27,1175NCPL27
20266,977187,1025SRFC28,1025SRFC28
20267,976489,1060NFL26,1060NFL26
20268,976497,11RDCCL28,11RDCCL28
20269,976517,840IRDAPRP,840IRDAPRP
20270,976522,1225BRFL27,1225BRFL27
20271,977209,7264KMPL30,7264KMPL30
20272,977192,1725CPPL30,1725CPPL30
20273,977197,1150IFL28A,1150IFL28A
20274,977200,925HLFL31,925HLFL31
20275,977217,785BPRPL30,785BPRPL30
20276,977220,930SCL2035,930SCL2035
20277,977230,IFSL151025,IFSL151025
20278,977232,770ATSTL26,770ATSTL26
20279,976542,12AFIL27B,12AFIL27B
20280,976554,949KIIF34,949KIIF34
20281,976560,10DCAL27,10DCAL27
20282,976562,774IREDA35,774IREDA35
20283,976572,940S1328,940S1328
20284,976573,850SISL28,850SISL28
20285,976576,975OFSL27B,975OFSL27B
20286,976579,715NBFID35,715NBFID35
20287,977244,733HDBFS30,733HDBFS30
20288,977246,907NWIL28,907NWIL28
20289,977273,9MFL28,9MFL28
20290,977284,RRGHDPL28,RRGHDPL28
20291,976580,920AUSFB35,920AUSFB35
20292,976591,875AVHFIRR,875AVHFIRR
20293,976602,78618ABH28,78618ABH28
20294,976604,76KMPL28,76KMPL28
20295,977292,1140NFL27,1140NFL27
20296,977297,71485MBR30,71485MBR30
20297,977302,840JFSL27,840JFSL27
20298,977306,12MML27,12MML27
20299,977308,745MRHFL30,745MRHFL30
20300,977315,1115FFSL27,1115FFSL27
20301,977319,739AIEY36,739AIEY36
20302,977330,1020MFL27,1020MFL27
20303,976610,75BHFL35,75BHFL35
20304,976611,702RECL40,702RECL40
20305,976613,7732AFL28,7732AFL28
20306,976624,745ATIT35,745ATIT35
20307,977342,970MML27,970MML27
20308,977348,SGHPL29A,SGHPL29A
20309,977355,886SCL30,886SCL30
20310,977357,751THDC28,751THDC28
20311,977365,1156NFPL30,1156NFPL30
20312,977371,845PDL2027,845PDL2027
20313,977375,IFSL121225,IFSL121225
20314,977377,8MPFL27,8MPFL27
20315,976630,731IHFCL27,731IHFCL27
20316,976632,925SKF027,925SKF027
20317,976633,761HFSL30,761HFSL30
20318,976640,RRAVFL30B,RRAVFL30B
20319,976649,1310POP27A,1310POP27A
20320,976654,1120ESPL27,1120ESPL27
20321,976656,736IHFCL30,736IHFCL30
20322,976661,123VFPL27,123VFPL27
20323,977391,89NWFL28,89NWFL28
20324,977400,EEL221225,EEL221225
20325,977416,760TFL30,760TFL30
20326,977421,815MPFL27,815MPFL27
20327,976663,990RGPL28,990RGPL28
20328,976665,686NHPCL38,686NHPCL38
20329,976674,686NHPCL37,686NHPCL37
20330,976678,850HLFL30,850HLFL30
20331,977424,0MCIBPL27A,0MCIBPL27A
20332,977425,1175FCPL28,1175FCPL28
20333,977427,1116FFSL27,1116FFSL27
20334,977429,734KMIL27,734KMIL27
20335,976697,EFCL150525,EFCL150525
20336,976699,721EOPR28,721EOPR28
20337,976718,875AVHF30,875AVHF30
20338,976755,945VL28,945VL28
20339,977436,842LGS1728,842LGS1728
20340,977451,1275AFIL31,1275AFIL31
20341,977455,745KMPL31,745KMPL31
20342,977461,892NWFL28,892NWFL28
20343,976774,659PFCL30,659PFCL30
20344,976780,670RECL29,670RECL29
20345,976783,12MML026,12MML026
20346,976808,1075NFL28,1075NFL28
20347,977482,725BHFL29,725BHFL29
20348,977485,1050IML28,1050IML28
20349,977505,1295LMPL28,1295LMPL28
20350,977507,NWFL270126,NWFL270126
20351,977509,10PPL27,10PPL27
20352,977511,14RFL27,14RFL27
20353,977559,1030EEL29,1030EEL29
20354,977562,13AGXC2627,13AGXC2627
20355,976829,915HLFLPER,915HLFLPER
20356,976832,965HCI27,965HCI27
20357,976834,14PCL29,14PCL29
20358,976845,13PCL2029A,13PCL2029A
20359,977586,729NHPCL32,729NHPCL32
20360,977588,729NHPCL34,729NHPCL34
20361,977615,875MFL29,875MFL29
20362,977627,1051SFCP27,1051SFCP27
20363,976853,ABHF26625,ABHF26625
20364,976857,1025HFL30,1025HFL30
20365,976862,1180VFPL29,1180VFPL29
20366,976864,697EOPRE27,697EOPRE27
20367,977632,719RECL31,719RECL31
20368,977642,12SSFBL31,12SSFBL31
20369,977649,965MMCL28,965MMCL28
20370,977656,12MFLPRP,12MFLPRP
20371,976870,10MML2028,10MML2028
20372,976872,1025AFL27,1025AFL27
20373,976874,1010HCI26,1010HCI26
20374,976881,14DONN2527,14DONN2527
20375,977659,1175MCFL28,1175MCFL28
20376,977681,11KFL27,11KFL27
20377,977684,1190AX2627,1190AX2627
20378,977688,893AKCFL29,893AKCFL29
20379,977694,12SCCNL31,12SCCNL31
20380,977712,10KFL29A,10KFL29A
20381,977726,770AFL29,770AFL29
20382,977741,1115CWCP28,1115CWCP28
20383,800365,GS02JUL28C,GS02JUL28C
20384,800366,GS12DEC28C,GS12DEC28C
20385,800377,GS17DEC26C,GS17DEC26C
20386,800416,GS17JUN28C,GS17JUN28C
20387,977754,850MML28,850MML28
20388,977755,11NFL28,11NFL28
20389,977757,1175SFL27,1175SFL27
20390,977758,11CFL28,11CFL28
20391,800417,GS02JAN39C,GS02JAN39C
20392,800449,GS16DEC2026,GS16DEC2026
20393,800452,736GS2052,736GS2052
20394,800501,GS19MAR2029,GS19MAR2029
20395,800504,GS19SEP2030,GS19SEP2030
20396,800515,GS19MAR2036,GS19MAR2036
20397,800527,GS19MAR2045,GS19MAR2045
20398,800540,GS19SEP2042,GS19SEP2042
20399,800564,GS19SEP2047,GS19SEP2047
20400,800565,GS19SEP2049,GS19SEP2049
20401,800583,574GS2026,574GS2026
20402,800585,GS12DEC2030,GS12DEC2030
20403,800598,718GS2037,718GS2037
20404,800617,GS22OCT29,GS22OCT29
20405,800634,GS15OCT29C,GS15OCT29C
20406,800587,GS19JUN2031,GS19JUN2031
20407,800639,GS15APR32C,GS15APR32C
20408,800657,GS17JUN35,GS17JUN35
20409,800658,GS06NOV39C,GS06NOV39C
20410,800675,GS06NOV36C,GS06NOV36C
20411,800685,GS06MAY35C,GS06MAY35C
20412,800731,GS06MAY41,GS06MAY41
20413,800736,GS06MAY49,GS06MAY49
20414,800744,GS06NOV44,GS06NOV44
20415,800748,GS06NOV45,GS06NOV45
20416,800753,GS06NOV52,GS06NOV52
20417,800760,GS06NOV61,GS06NOV61
20418,800763,GS06MAY73,GS06MAY73
20419,800774,GS06MAY58,GS06MAY58
20420,800783,GS06NOV71,GS06NOV71
20421,800785,GS06NOV66,GS06NOV66
20422,800787,GS06NOV67,GS06NOV67
20423,800788,GS06MAY68,GS06MAY68
20424,800811,GS25NOV38,GS25NOV38
20425,800812,709G251174,709G251174
20426,800814,GS22FEB38,GS22FEB38
20427,805084,364TB25626,364TB25626
20428,805108,364TB20826,364TB20826
20429,805120,364TB17926,364TB17926
20430,805126,364TB21026,364TB21026
20431,805144,364T121126,364T121126
20432,805165,364TB70127,364TB70127
20433,805176,182TB60826,182TB60826
20434,805178,91TB140526,91TB140526
20435,805193,91TB190626,91TB190626
20436,805196,91TB260626,91TB260626
20437,805204,364TB15427,364TB15427
20438,810578,823GUJ2028,823GUJ2028
20439,810597,853RJSDL28,853RJSDL28
20440,810607,808MHSDL28,808MHSDL28
20441,810613,835GJSDL29,835GJSDL29
20442,810643,672PN30,672PN30
20443,810652,66TN29,66TN29
20444,810664,663KA30,663KA30
20445,810680,65GJ30,65GJ30
20446,810682,653KA30,653KA30
20447,810683,669KA37,669KA37
20448,810694,695TN31,695TN31
20449,810701,724RJ36,724RJ36
20450,810703,724KA37,724KA37
20451,810720,686PN33,686PN33
20452,810725,688MH33,688MH33
20453,810734,672GJ30,672GJ30
20454,810742,689MH32,689MH32
20455,810750,695GJ31,695GJ31
20456,810754,678MH31,678MH31
20457,810759,698TN31A,698TN31A
20458,810760,714AP41,714AP41
20459,810786,696TN51,696TN51
20460,810796,699TN41,699TN41
20461,810802,702KA33,702KA33
20462,810804,712KA34,712KA34
20463,810824,725GJ32,725GJ32
20464,810843,778AP42,778AP42
20465,810851,803AP35,803AP35
20466,810852,786MH30,786MH30
20467,810868,777GJ32,777GJ32
20468,810870,761GJ32,761GJ32
20469,810875,774AP38,774AP38
20470,810876,785KL35,785KL35
20471,810878,761TN32,761TN32
20472,810885,764TN29,764TN29
20473,810891,775GJ32,775GJ32
20474,810920,762TN43,762TN43
20475,810940,749GJ28,749GJ28
20476,810948,727GJ31,727GJ31
20477,810951,718GJ28,718GJ28
20478,810953,74MH32,74MH32
20479,810958,732MH32,732MH32
20480,810961,744TN33B,744TN33B
20481,810967,77KA33,77KA33
20482,810971,77MH33A,77MH33A
20483,810977,767GA33A,767GA33A
20484,810978,74GJ26,74GJ26
20485,811005,747KL50,747KL50
20486,811013,723GJSDL27,723GJSDL27
20487,811015,737APSDL36,737APSDL36
20488,811030,727MHSDL39,727MHSDL39
20489,811041,709RJSDL35,709RJSDL35
20490,811050,712KASDL36,712KASDL36
20491,811053,712MHSDL36,712MHSDL36
20492,811064,709TNSDL55,709TNSDL55
20493,811085,727MAHSD36,727MAHSD36
20494,811087,706GUJSD33,706GUJSD33
20495,811097,745TNSDL55,745TNSDL55
20496,811122,741GJSDL37,741GJSDL37
20497,811126,807TGSDL56,807TGSDL56
20498,929001,759PUNEM27,759PUNEM27
20499,929011,85LMC29,85LMC29
20500,929015,810GNN27,810GNN27
20501,935546,718REC35,718REC35
20502,935548,743REC35,743REC35
20503,935582,735NHAI31,735NHAI31
20504,935664,739NHAI31A,739NHAI31A
20505,935750,88MMFSL26,88MMFSL26
20506,935864,879SCL26,879SCL26
20507,936042,790MMFSL27,790MMFSL27
20508,936252,943ECL28,943ECL28
20509,936254,985ECL28,985ECL28
20510,936292,9TCAP28,9TCAP28
20511,936414,935MMFSL29,935MMFSL29
20512,936572,885LTF27,885LTF27
20513,936574,905LTF27,905LTF27
20514,936578,87LTF27,87LTF27
20515,936722,995ECL29A,995ECL29A
20516,936778,KFLZC26B,KFLZC26B
20517,937065,875SFL27,875SFL27
20518,937273,MMLZC27B,MMLZC27B
20519,937345,953EFSL31,953EFSL31
20520,937347,995EFSL31,995EFSL31
20521,937377,683PFCL31,683PFCL31
20522,937383,695PFCL36,695PFCL36
20523,937455,96IIFL28A,96IIFL28A
20524,937683,889SCL28,889SCL28
20525,937707,820JMFPL26,820JMFPL26
20526,937711,830JMFPL30,830JMFPL30
20527,937783,MFL26B,MFL26B
20528,937819,MMLZC27D,MMLZC27D
20529,937835,IIFLHF29,IIFLHF29
20530,937923,1125KAFL27,1125KAFL27
20531,937939,10KFIL27,10KFIL27
20532,937967,925SCL27,925SCL27
20533,937999,915NIDO27,915NIDO27
20534,938073,MFLV29,MFLV29
20535,938113,995NWIL32,995NWIL32
20536,938220,1010EFSL32,1010EFSL32
20537,938224,79NHIT40,79NHIT40
20538,938256,MFLTDII27,MFLTDII27
20539,938330,115CCIL28,115CCIL28
20540,938370,10EFSL33B,10EFSL33B
20541,938382,865IIFL28,865IIFL28
20542,938410,980SFIL28,980SFIL28
20543,938436,785MFL28,785MFL28
20544,938488,925SCL28,925SCL28
20545,938524,967EFSL28,967EFSL28
20546,938562,MFL28,MFL28
20547,938568,88MFL28,88MFL28
20548,938584,830CIFC26,830CIFC26
20549,938590,CIFCZC28A,CIFCZC28A
20550,938630,IIFLZC26B,IIFLZC26B
20551,938656,EFSL26C,EFSL26C
20552,938664,10EFS33,10EFS33
20553,938706,755PFCL38,755PFCL38
20554,938734,925CAGL26,925CAGL26
20555,938826,SCLZC26H,SCLZC26H
20556,938838,957SCL30,957SCL30
20557,938858,925KFL26,925KFL26
20558,938870,775MFLTD28,775MFLTD28
20559,938940,11CCL26,11CCL26
20560,938942,1150CCIL28,1150CCIL28
